date,Addoha,AFMA,Afric Indus,Afriquia Gaz,Agma,Alliances,Aluminium Maroc,ATLANTASANAD,Attijariwafa,Auto Hall,Auto Nejma,BALIMA,BCP,BMCI,Cartier Saada,CDM,Central.Danone,CIH,Ciments Maroc,CMT,Colorado,COSUMAR,CTM,Dari Couspate,Delattre Lev,Delta Holding,DISWAY,Ennakl,EQDOM,FENIE BROSSETTE,HPS,IBMaroc,INVOLYS,Jet Contractors,LABEL VIE,LafargeHolcim,Lesieur Cristal,Lydec,M2M Group,Maghreb Oxygene,Maghrebail,Managem,Maroc Leasing,Maroc Telecom,Med Paper,Microdata,Nexans Maroc,Oulmes,PROMOPHARM,Rebab Company,Res.Dar Saada,Risma,S2M,Saham Assurance,SALAFIN,SMI,Stokvis Nord Afr,SNEP,SODEP,Sonasid,SRM,Ste Boissons,STROC Indus,TAQA Morocco,Timar,Total Maroc,Unimer,Wafa Assur,Zellidja,MASI
2020-02-24,9.0,1060.0,280.0,4350.0,3304.0,47.0,1483.0,82.5,510.1,87.0,2331.0,96.45,271.0,705.0,30.04,545.0,629.0,324.5,1725.0,1735.0,57.0,224.0,900.0,3900.0,22.94,39.13,332.0,33.5,1530.0,60.0,4101.0,34.1,140.0,286.15,3200.0,1911.0,161.1,437.2,500.0,193.0,944.0,780.0,460.0,150.5,18.0,500.0,120.0,1310.0,844.0,114.0,46.4,169.5,214.1,1450.0,770.1,1885.0,10.1,541.0,219.25,253.0,212.0,3000.0,11.3,938.1,161.5,1214.0,154.0,4300.0,98.5,12406.9717
2020-03-02,8.5,1070.0,284.0,4270.0,3185.0,46.0,1546.0,80.0,496.0,79.1,2331.0,96.45,270.1,718.0,28.49,555.0,629.0,323.0,1680.0,1700.0,57.8,216.0,879.0,3998.0,22.0,39.49,319.0,33.5,1530.0,60.0,4100.0,37.48,140.0,281.0,3180.0,1935.0,160.0,448.0,536.0,193.0,944.0,751.0,460.0,147.2,17.7,500.0,120.0,1379.0,844.0,114.0,40.5,165.0,204.15,1450.0,799.5,1864.0,10.17,538.0,208.6,250.05,212.0,2900.0,11.9,931.0,151.85,1216.0,154.0,4302.0,98.5,12189.2802
2020-03-09,7.51,1050.0,276.0,3960.0,3376.0,38.71,1499.0,68.0,430.2,74.0,2331.0,96.45,242.0,710.0,29.1,550.0,629.0,275.0,1500.0,1469.0,54.0,188.05,834.0,3998.0,22.0,32.8,330.0,33.0,1524.0,67.45,3511.0,31.1,136.0,250.0,2638.0,1607.0,144.5,372.2,420.0,193.0,944.0,631.0,460.0,135.5,16.55,415.0,121.0,1460.0,844.0,114.0,36.04,150.0,190.0,1310.0,666.1,1790.0,9.85,478.0,171.0,219.65,212.0,2530.0,10.76,873.0,151.85,1013.0,154.0,3800.0,98.5,10806.4068
2020-03-16,7.03,990.0,270.0,3650.0,3320.0,34.21,1439.0,62.11,382.55,66.0,2331.0,96.45,216.05,632.3,26.4,500.0,600.0,245.85,1342.0,1216.0,49.0,162.05,729.1,3535.0,22.0,29.71,295.25,30.0,1312.0,67.45,2900.0,27.77,134.0,208.0,2650.0,1352.0,140.0,310.0,398.0,193.0,944.0,584.0,479.9,122.05,13.78,360.95,121.0,1360.0,841.0,114.0,31.4,107.5,175.0,1100.0,682.0,1635.0,9.0,360.05,150.35,189.05,212.0,2251.0,11.0,740.0,157.0,883.0,160.0,3106.0,87.05,9595.9963
2020-03-23,7.27,943.0,259.5,3847.0,3320.0,35.47,1466.0,62.71,396.6,67.7,2331.0,96.45,224.0,613.5,26.8,500.0,600.0,246.25,1391.0,1259.0,47.1,170.5,748.7,3329.0,22.0,30.0,306.0,29.0,1273.0,67.45,3006.0,26.11,132.0,211.0,2761.0,1400.0,135.0,322.35,443.0,193.0,944.0,584.0,479.9,126.65,15.13,374.0,121.0,1309.0,825.0,114.0,32.4,101.0,172.0,1110.0,685.0,1687.0,8.77,373.25,155.8,188.4,212.0,2247.0,10.6,793.1,153.0,917.9,160.0,3493.0,87.9,9953.4478
2020-03-30,6.76,963.0,260.0,3764.0,3399.0,34.8,1520.0,60.01,371.9,60.02,2331.0,96.45,217.0,588.0,28.7,482.0,600.0,253.0,1310.0,1148.0,48.97,176.0,710.0,3261.0,23.45,29.99,306.6,29.75,1226.0,60.0,3327.0,27.15,132.0,194.95,2700.0,1330.0,130.0,376.95,444.0,193.0,962.0,488.55,479.9,128.0,17.99,407.9,121.0,1309.0,825.0,114.0,32.0,100.05,165.15,1110.0,631.7,1500.0,9.7,428.5,155.9,205.0,212.0,2336.0,11.0,795.0,153.0,825.7,160.0,3315.0,87.9,9725.9386
2020-04-06,6.39,979.0,265.15,3490.0,3450.0,28.39,1520.0,58.5,339.85,61.0,2331.0,96.45,208.0,560.0,29.0,470.0,600.0,233.8,1196.0,1053.0,48.0,175.05,655.0,3260.0,23.22,29.05,316.0,27.55,1186.0,60.0,3390.0,30.0,128.0,179.9,2700.0,1220.0,130.5,369.65,459.0,193.0,962.0,430.0,479.9,123.0,17.32,410.0,121.0,1309.0,840.0,114.0,28.81,90.0,163.25,1105.0,630.0,1500.0,9.4,454.0,144.8,185.0,212.0,2243.0,10.61,789.0,153.0,854.0,160.0,3350.0,87.9,9240.0048
2020-04-13,6.7,990.0,265.15,3491.0,3450.0,29.88,1520.0,59.0,341.0,61.0,2331.0,96.45,205.75,537.0,28.5,470.0,590.0,230.0,1200.0,1047.0,48.9,170.0,600.0,3260.0,22.2,28.87,305.0,28.0,1118.0,57.85,3360.0,30.0,126.0,171.9,2780.0,1227.0,131.3,360.0,460.0,193.0,962.0,400.0,479.9,129.0,17.0,397.7,121.0,1309.0,840.0,114.0,28.0,82.0,153.35,1056.0,611.1,1468.0,9.4,463.0,155.75,175.05,212.0,2017.0,11.02,850.0,149.95,820.0,160.0,3350.0,87.9,9326.6977
2020-04-20,6.4,994.0,265.15,3576.0,3500.0,29.42,1499.0,56.0,330.0,61.0,2331.0,96.45,198.05,520.0,28.38,470.0,590.0,229.0,1200.0,1029.0,47.0,171.0,602.7,3260.0,21.6,28.47,311.0,26.89,1151.0,57.85,3390.0,28.0,125.0,163.0,2700.0,1171.0,133.5,350.0,460.0,193.0,962.0,417.65,479.9,125.0,16.2,390.0,121.0,1334.0,840.0,114.0,27.7,77.43,155.9,989.0,600.0,1468.0,9.6,473.0,147.9,178.0,212.0,1980.0,11.0,846.0,148.0,816.0,160.0,3500.0,87.9,9104.4705
2020-04-27,5.7,941.0,265.15,3435.0,3450.0,27.0,1499.0,60.16,335.05,61.0,2331.0,96.45,198.0,545.0,26.4,470.0,590.0,227.0,1210.0,924.5,46.0,171.05,560.0,3260.0,21.41,29.0,309.95,25.86,1180.0,56.0,3390.0,28.0,115.25,157.5,2700.0,1145.0,133.5,340.0,460.0,193.0,962.0,440.0,479.9,127.3,16.18,390.0,121.0,1334.0,840.0,114.0,24.85,76.1,151.0,1023.0,600.0,1468.0,9.3,454.0,150.0,189.0,212.0,2017.0,11.2,850.0,148.0,790.0,160.0,3350.0,87.9,9084.0951
2020-05-04,5.9,979.0,265.15,3500.0,3450.0,30.35,1499.0,61.0,355.0,62.0,2331.0,96.45,200.0,589.1,27.44,432.35,590.0,239.0,1300.0,987.9,46.0,181.05,592.7,3260.0,22.0,30.59,308.0,26.5,1180.0,56.0,3500.0,28.0,111.0,171.95,2750.0,1250.0,145.5,320.0,441.65,193.0,962.0,440.0,479.9,128.8,16.1,434.0,121.0,1334.0,840.0,114.0,27.94,82.1,152.0,960.1,600.0,1480.0,9.6,457.0,156.6,202.3,212.0,2057.0,11.6,850.0,148.0,833.0,160.0,3349.0,87.9,9438.0053
2020-05-11,6.83,1001.0,270.0,3600.0,3455.0,36.9,1499.0,63.9,336.5,65.0,2331.0,96.45,197.0,585.0,27.95,430.0,590.0,240.0,1358.0,1127.0,45.0,185.95,570.0,3325.0,20.4,30.0,311.0,28.59,1170.0,56.0,3700.0,31.8,122.8,180.0,2850.0,1279.0,154.0,330.0,399.05,193.0,962.0,460.0,479.9,130.05,16.88,422.0,121.0,1334.0,807.0,114.0,33.7,81.9,156.45,998.0,610.0,1461.0,9.61,482.0,166.8,190.0,212.0,2075.0,12.75,855.0,148.0,853.2,160.0,3350.0,87.9,9505.6588
2020-05-18,6.85,1001.0,270.0,3550.0,3455.0,35.79,1499.0,63.9,343.95,61.5,2331.0,96.45,197.3,550.6,29.5,405.0,590.0,231.5,1357.0,1069.0,45.2,181.0,561.5,3391.0,19.63,31.5,320.0,32.53,1105.0,56.0,3799.0,33.09,120.0,175.1,2901.0,1265.0,149.0,325.0,426.0,192.7,962.0,526.3,479.9,133.85,16.9,454.0,121.0,1334.0,807.0,114.0,32.9,79.0,173.15,986.9,580.0,1450.0,9.89,459.0,176.5,189.95,212.0,2051.0,12.86,862.0,148.0,845.0,160.0,3350.0,87.9,9553.5231
2020-05-26,6.73,1001.0,270.0,3555.0,3475.0,35.65,1499.0,66.3,349.0,63.75,2331.0,96.45,205.0,561.5,30.0,420.0,590.0,240.0,1395.0,1133.0,47.83,192.35,592.7,3391.0,19.62,30.0,334.85,31.23,1062.0,62.9,4050.0,32.0,121.0,191.4,2960.0,1390.0,156.0,343.15,433.65,192.7,962.0,610.2,479.9,135.55,16.49,490.0,121.0,1334.0,780.0,114.0,31.0,79.0,188.15,980.0,554.8,1470.0,9.99,442.45,190.3,207.1,212.0,2180.0,14.0,857.0,147.0,909.9,160.0,3351.0,87.9,9847.7991
2020-06-01,7.5,1004.0,270.0,3675.0,3475.0,37.84,1490.0,65.39,346.5,64.97,2331.0,96.45,214.0,532.0,28.81,425.0,590.0,244.6,1522.0,1204.0,52.92,188.0,665.7,3400.0,19.26,30.45,350.0,32.05,1020.0,66.39,4260.0,32.0,141.4,179.0,2940.0,1380.0,156.0,346.0,427.25,192.7,962.0,655.0,479.9,134.1,15.37,480.5,123.4,1308.0,794.0,114.0,32.77,90.3,191.9,1049.0,515.0,1535.0,9.8,425.0,188.0,213.1,212.0,2235.0,13.99,900.0,147.0,939.0,160.0,3350.0,90.0,9938.6139
2020-06-08,7.6,1005.0,275.0,3820.0,3475.0,41.8,1433.0,71.0,354.5,70.5,2331.0,96.45,223.5,570.0,29.28,456.0,590.0,250.0,1507.0,1265.0,54.5,193.0,735.0,3751.0,19.8,33.33,368.0,33.97,1133.0,60.05,4300.0,32.5,137.1,195.0,2905.0,1400.0,155.0,360.0,519.0,188.85,962.0,761.0,479.9,134.7,15.5,499.0,125.7,1283.0,781.0,114.0,33.26,109.15,191.9,1100.0,555.0,1520.0,9.8,439.4,188.0,230.0,212.0,2494.0,13.95,895.0,147.0,959.9,160.0,3489.0,90.0,10154.929
2020-06-15,7.6,1000.0,275.0,3820.0,3475.0,42.0,1405.0,68.0,345.0,71.9,2331.0,96.45,218.9,570.0,29.3,437.3,590.0,252.0,1413.0,1270.0,56.5,188.0,700.0,3980.0,17.92,32.5,365.0,33.97,1168.0,60.77,4108.0,32.45,139.8,189.0,2930.0,1389.0,153.5,349.9,518.0,188.85,962.0,712.3,479.9,134.0,14.98,495.0,126.0,1259.0,775.0,114.0,31.02,107.95,191.9,1100.0,549.8,1525.0,9.96,455.0,186.0,221.0,212.0,2550.0,13.9,890.0,147.0,959.0,160.0,3540.0,90.0,10020.275
2020-06-22,7.8,1005.0,275.0,3750.0,3475.0,42.31,1409.0,71.9,363.95,66.5,2281.0,96.45,224.0,580.0,29.1,440.0,590.0,258.0,1469.0,1300.0,53.95,200.0,724.0,3980.0,16.26,32.9,385.0,33.97,1179.0,58.23,4250.0,33.57,138.0,196.0,3148.0,1390.0,159.5,346.0,575.0,185.1,962.0,700.0,479.9,140.5,14.3,546.1,130.0,1251.0,780.0,114.0,30.11,109.0,191.9,1152.0,535.0,1585.0,9.51,464.95,190.0,224.0,209.95,2699.0,13.84,890.1,147.0,940.0,160.0,3847.0,90.0,10388.7055
2020-06-29,7.0,1005.0,275.0,3655.0,3500.0,39.69,1436.0,71.0,351.1,64.9,2281.0,96.45,218.5,560.0,30.1,431.25,579.0,250.0,1372.0,1270.0,53.95,197.1,724.1,4260.0,14.73,31.0,380.0,32.0,1100.0,50.98,4496.0,32.9,131.0,191.3,3198.0,1331.0,155.1,333.5,550.0,188.8,962.0,653.1,479.9,138.5,14.3,555.0,130.0,1276.0,774.9,114.0,29.9,104.0,191.9,1090.0,534.0,1470.0,9.41,450.0,188.6,215.05,209.0,2595.0,13.79,863.0,147.0,850.0,163.15,3680.0,90.0,10089.4055
2020-07-06,7.22,1004.0,280.0,3700.0,3550.0,41.0,1436.0,69.99,352.5,66.55,2281.0,96.45,219.9,555.0,29.85,448.45,579.0,249.9,1479.0,1125.0,53.4,201.0,699.0,4430.0,13.74,30.9,382.0,32.0,1098.0,56.0,4400.0,31.59,130.5,187.9,3150.0,1380.0,156.0,335.0,559.0,186.25,943.0,699.9,479.9,138.0,14.29,530.0,132.5,1300.0,775.0,114.0,30.1,107.1,191.9,1090.0,535.0,1496.0,9.7,430.0,192.0,213.5,209.0,2590.0,13.74,865.1,147.0,890.0,166.15,3670.0,90.0,10192.3333
2020-07-13,7.18,1004.0,280.0,3656.0,3550.0,38.52,1436.0,69.75,351.5,66.85,2107.0,96.45,220.0,560.0,29.8,426.0,579.0,249.9,1488.0,1134.0,53.8,200.0,649.1,4608.0,15.14,30.0,381.1,31.95,1055.0,55.99,4300.0,32.0,133.0,181.0,3139.0,1396.0,150.0,345.5,570.0,190.0,943.0,777.0,479.9,137.5,13.5,520.0,135.0,1300.0,775.0,114.0,28.41,103.1,191.9,1090.0,590.0,1610.0,9.88,400.0,196.0,223.0,209.0,2585.0,13.73,885.0,147.0,865.1,164.0,3640.0,86.45,10177.0094
2020-07-20,7.11,1000.0,285.5,3660.0,3550.0,37.42,1360.0,69.69,358.0,62.0,2100.0,96.45,223.0,590.0,28.58,421.2,579.0,257.9,1485.0,1200.0,50.0,200.0,724.1,4608.0,17.35,29.05,396.0,31.94,1050.0,52.5,4300.0,30.25,134.5,188.0,3000.0,1405.0,159.0,340.0,610.0,186.25,943.0,768.0,479.9,141.35,13.46,499.0,135.0,1300.0,764.9,114.0,28.0,104.15,166.0,1090.0,590.0,1681.0,9.7,420.0,200.0,211.0,209.0,2585.0,13.25,870.0,147.0,871.1,164.0,3700.0,78.17,10270.883
2020-07-27,6.74,1009.0,280.0,3660.0,3550.0,35.4,1360.0,69.0,362.0,62.0,2100.0,96.45,223.0,595.0,29.75,420.1,579.0,257.7,1440.0,1220.0,52.89,196.0,672.1,4608.0,21.1,29.5,405.05,31.94,1060.0,47.5,4350.0,27.5,131.0,180.5,2954.0,1398.0,160.0,330.3,622.0,186.25,943.0,901.5,479.9,139.25,12.89,486.6,130.3,1300.0,749.5,114.0,26.5,101.0,171.0,1090.0,564.0,2042.0,9.69,457.8,189.0,208.9,209.0,2545.0,12.97,872.0,144.1,860.0,164.0,3700.0,75.08,10206.6437
2020-08-03,6.87,1029.0,280.0,3670.0,3550.0,34.1,1338.0,69.75,365.1,64.47,2100.0,96.45,229.0,629.0,29.75,420.0,556.9,257.0,1433.0,1324.0,50.0,192.05,670.0,4608.0,23.72,30.59,403.65,30.67,1060.0,45.63,4100.0,27.6,131.0,179.45,2950.0,1399.0,154.55,325.0,633.0,186.25,876.0,890.0,479.9,131.95,12.6,493.4,130.3,1276.0,720.3,114.0,26.47,99.0,172.5,1099.0,535.7,2295.0,10.06,405.1,186.0,214.9,209.0,2545.0,12.97,861.1,144.1,852.6,164.0,3700.0,75.08,10122.6517
2020-08-10,6.61,1004.0,283.0,3670.0,3200.0,33.29,1335.0,70.0,381.0,64.9,2100.0,96.45,227.0,622.0,27.91,411.65,524.0,260.0,1447.0,1419.0,49.99,201.9,695.6,4608.0,28.82,32.5,402.05,30.67,1022.0,43.23,4301.0,26.5,126.2,179.9,3039.0,1385.0,154.55,310.0,610.0,182.6,876.0,997.0,479.9,135.05,12.69,485.0,127.7,1276.0,720.0,114.0,25.25,85.91,170.0,1086.0,535.0,2615.0,11.29,395.95,186.0,202.05,209.0,2444.0,13.45,884.9,144.1,857.9,164.0,3525.0,75.08,10269.6562
2020-08-17,6.69,1005.0,283.0,3670.0,3200.0,31.5,1335.0,72.0,385.0,63.9,2100.0,96.45,234.9,610.0,27.91,416.15,524.0,260.0,1460.0,1367.0,49.43,200.0,697.9,4608.0,33.69,31.21,413.0,29.45,1040.0,42.37,4310.0,27.0,126.2,184.0,2989.0,1414.0,150.0,305.0,611.0,186.2,876.0,955.0,479.9,135.1,12.49,470.0,127.7,1276.0,734.3,114.0,25.5,86.51,170.0,1100.0,554.9,2447.0,11.08,401.0,186.4,202.0,209.0,2444.0,13.45,870.0,141.25,860.2,164.0,3401.0,75.08,10295.2826
2020-08-24,6.6,1005.0,280.0,3720.0,3200.0,29.85,1360.0,72.99,378.6,61.15,2059.0,96.45,229.45,610.0,28.9,407.85,524.0,258.0,1490.0,1400.0,49.19,197.45,671.0,4608.0,37.88,31.7,412.0,29.45,1030.0,41.53,4391.0,29.0,130.0,174.0,3000.0,1400.0,149.25,309.0,630.5,186.2,876.0,957.0,479.9,136.05,12.28,482.0,127.5,1276.0,734.3,114.0,25.0,85.0,170.0,1100.0,550.0,2386.0,10.94,390.0,188.0,200.0,209.0,2347.0,14.46,870.0,141.25,866.0,164.0,3401.0,75.08,10255.388
2020-08-31,6.22,1005.0,280.1,3670.0,3200.0,28.0,1312.0,72.5,356.65,62.0,2059.0,96.45,225.65,608.0,27.8,392.05,524.0,255.0,1470.0,1335.0,49.71,198.0,670.0,4603.0,46.06,31.7,405.5,28.0,1010.0,44.02,4450.0,29.94,134.2,162.3,2951.0,1371.0,158.95,316.0,611.0,186.5,876.0,965.0,479.9,139.5,12.47,470.0,127.5,1276.0,734.3,114.0,24.18,84.0,176.5,1095.0,480.0,2400.0,10.4,398.2,186.5,201.0,209.0,2347.0,14.27,878.0,141.25,893.0,164.0,3452.0,78.0,10134.8004
2020-09-07,6.26,1005.0,281.25,3670.0,3200.0,30.35,1338.0,71.5,369.0,64.0,2059.0,96.45,232.5,610.0,28.75,394.0,524.0,255.0,1493.0,1350.0,49.71,196.0,657.0,4695.0,40.71,30.7,365.05,28.0,982.0,40.81,4776.0,29.0,133.95,177.45,2976.0,1385.0,154.0,320.0,630.0,192.85,876.0,945.0,479.9,138.6,12.43,474.0,128.9,1276.0,705.5,113.9,24.5,89.0,171.55,1120.0,480.0,2333.0,10.91,409.0,188.0,200.0,209.0,2230.0,13.86,875.0,141.25,900.0,164.0,3580.0,78.0,10231.5996
2020-09-14,6.23,1005.0,281.25,3670.0,3200.0,34.86,1312.0,76.5,366.0,68.0,2018.0,96.45,233.05,590.1,28.75,390.0,524.0,267.5,1445.0,1390.0,49.7,192.0,680.0,4695.0,33.21,30.3,378.0,28.0,1000.0,36.93,4731.0,29.89,133.4,177.7,2975.0,1365.0,152.5,318.95,670.0,196.0,876.0,932.0,479.9,137.4,12.39,495.0,127.5,1276.0,705.5,113.9,25.99,94.07,170.05,1160.0,480.0,2252.0,10.22,390.0,185.0,197.6,209.0,2200.0,12.95,870.0,141.25,900.0,164.0,3650.0,78.0,10164.3155
2020-09-21,6.11,1005.0,271.75,3635.0,3200.0,31.9,1262.0,76.9,360.0,67.5,2018.0,96.45,230.15,566.5,29.0,388.1,524.0,250.0,1480.0,1395.0,47.74,193.15,660.0,4602.0,27.11,30.8,392.0,28.28,1000.0,37.67,4720.0,29.89,137.0,175.4,2940.0,1390.0,153.2,307.5,670.0,192.5,876.0,959.8,479.9,136.55,12.1,494.0,127.5,1276.0,705.5,113.9,24.82,88.55,170.0,1172.0,484.85,2360.0,10.65,390.0,184.0,195.0,209.0,2166.0,12.2,890.0,141.25,887.0,164.0,3600.0,78.0,10122.5862
2020-09-28,6.03,1005.0,271.75,3506.0,3230.0,32.5,1310.0,78.7,355.0,66.75,2018.0,96.45,232.0,540.0,29.0,377.0,524.0,249.95,1400.0,1335.0,48.99,190.0,660.0,4602.0,22.13,30.99,381.25,28.28,992.0,38.96,4700.0,27.0,131.55,175.0,2975.0,1379.0,154.5,310.0,675.0,192.5,873.0,910.0,479.9,136.0,12.12,534.1,127.5,1276.0,710.0,113.9,25.01,91.15,170.0,1165.0,476.3,2115.0,9.91,390.0,183.1,192.5,209.0,2160.0,12.5,884.0,141.25,885.0,164.0,3367.0,78.0,9991.2083
2020-10-05,5.8,1045.0,271.75,3540.0,3201.0,31.4,1310.0,77.5,361.2,66.49,1978.0,96.45,231.05,535.0,28.95,380.0,524.0,249.0,1460.0,1380.0,47.6,195.1,670.5,4602.0,20.38,30.87,392.95,27.5,1031.0,41.33,4800.0,28.0,129.9,177.0,2950.0,1379.0,153.5,320.9,670.0,192.5,889.0,940.0,479.9,137.45,12.05,528.0,127.5,1297.0,710.0,113.85,24.0,90.9,163.0,1165.0,480.0,2235.0,10.0,407.4,183.0,192.95,209.0,2160.0,12.99,873.0,141.25,896.1,164.0,3400.0,78.0,10106.4259
2020-10-12,5.82,1045.0,271.75,3550.0,3201.0,31.2,1290.0,78.6,367.5,66.4,1978.0,96.45,235.0,548.0,28.5,388.6,524.0,248.5,1465.0,1370.0,47.5,199.7,661.9,4602.0,24.77,30.75,399.8,26.52,997.0,43.8,4848.0,28.0,131.95,180.0,3050.0,1371.0,156.55,315.2,644.0,188.7,889.0,1002.0,479.9,138.0,12.3,530.0,130.0,1297.0,724.0,113.85,23.44,90.0,171.0,1165.0,480.0,2273.0,10.38,405.0,188.0,191.55,201.0,2225.0,13.0,890.0,138.45,910.0,164.0,3350.0,78.0,10204.048
2020-10-19,5.86,1040.0,271.75,3605.0,3265.0,32.09,1285.0,80.0,370.65,65.99,1978.0,96.45,238.0,580.0,27.05,418.0,524.0,247.0,1479.0,1389.0,47.02,196.5,666.0,4694.0,27.82,31.88,401.0,26.05,970.0,43.68,4900.0,27.5,121.0,182.0,3070.0,1420.0,162.0,327.1,650.0,188.7,889.0,1064.0,479.9,138.0,12.29,528.0,130.0,1297.0,724.0,113.85,23.0,88.02,161.0,1165.0,480.0,2305.0,10.2,399.95,189.0,191.0,189.25,2160.0,13.5,902.0,136.0,937.3,164.0,3359.0,78.0,10288.0983
2020-10-26,5.91,1020.0,266.5,3700.0,3200.0,32.0,1285.0,80.0,378.0,65.1,1978.0,96.45,240.05,585.0,27.81,418.0,524.0,247.2,1489.0,1430.0,46.12,203.0,663.9,4694.0,28.5,31.78,414.9,26.2,970.0,42.7,5000.0,28.0,121.95,186.0,3049.0,1442.0,162.0,327.0,662.0,188.7,889.0,1122.0,479.9,139.5,12.3,520.0,130.0,1297.0,721.0,113.85,23.0,90.0,160.05,1165.0,475.0,2252.0,10.2,406.8,190.5,221.5,171.5,2151.0,11.81,919.0,134.0,942.0,164.0,3355.0,78.0,10444.5913
2020-11-02,5.73,1019.0,266.5,3700.0,3200.0,31.5,1285.0,80.99,375.8,66.5,1978.0,96.45,236.7,594.0,28.9,416.0,523.9,245.0,1480.0,1438.0,47.95,200.5,641.0,4694.0,31.9,30.5,430.0,26.25,979.0,42.6,5002.0,27.0,116.5,179.95,3000.0,1426.0,162.0,327.0,648.0,188.7,889.0,1136.0,479.9,139.0,12.63,525.0,130.0,1297.0,721.0,113.85,22.4,90.04,160.2,1160.0,480.0,2140.0,10.4,405.0,186.2,208.2,164.8,2150.0,11.97,920.0,134.0,907.0,164.0,3355.0,78.0,10366.9997
2020-11-09,5.89,1018.0,266.5,3730.0,3200.0,32.99,1270.0,81.9,385.0,66.54,1978.0,96.45,241.9,609.0,29.9,420.0,523.9,250.0,1475.0,1420.0,48.29,203.5,630.2,4694.0,33.15,30.5,442.3,26.8,985.0,41.17,5203.0,27.0,119.45,180.0,3015.0,1465.0,160.0,327.0,637.1,188.7,889.0,1131.0,479.9,141.45,14.55,528.9,125.0,1297.0,706.6,113.85,23.28,91.0,160.0,1160.0,480.0,2146.0,10.49,404.0,191.95,212.15,164.8,2222.0,12.57,938.0,133.0,930.0,164.0,3427.0,79.0,10555.8677
2020-11-16,5.92,1020.0,261.0,3770.0,3200.0,33.23,1280.0,82.5,395.1,69.0,1978.0,96.45,242.45,610.0,29.52,428.0,523.9,248.15,1522.0,1430.0,48.29,205.0,686.0,4694.0,32.39,30.0,441.0,26.04,986.0,40.5,5300.0,27.5,121.0,180.05,3030.0,1530.0,160.0,341.0,637.1,188.7,889.0,1110.0,479.9,142.15,14.25,532.9,125.0,1297.0,690.0,113.85,24.23,98.5,160.0,1160.0,499.0,2005.0,11.24,397.5,191.6,244.35,149.2,2300.0,14.61,940.0,133.0,960.0,164.0,3450.0,77.43,10708.5437
2020-11-23,6.64,1020.0,261.0,3845.0,3200.0,37.94,1280.0,82.17,406.6,71.2,1978.0,96.45,243.2,607.0,29.49,428.0,523.9,249.95,1550.0,1467.0,49.52,208.1,730.0,4700.0,37.87,31.8,454.0,26.5,1005.0,41.3,5400.0,29.5,122.0,185.05,3050.0,1550.0,155.0,338.0,658.9,190.0,889.0,1048.0,479.9,143.45,14.79,530.1,127.45,1297.0,690.0,113.85,27.08,108.0,167.0,1165.0,510.0,1900.0,10.95,424.0,195.3,247.8,143.7,2485.0,16.84,970.0,130.0,1017.0,164.0,3587.0,77.43,10923.5536
2020-11-30,6.3,1040.0,261.0,3920.0,3263.0,36.49,1299.0,81.0,410.0,68.2,1978.0,96.45,245.0,620.0,27.6,436.0,523.9,246.0,1550.0,1485.0,48.0,212.0,682.0,4700.0,39.24,31.99,445.0,26.2,1045.0,39.7,5840.0,28.0,120.9,187.0,3150.0,1555.0,162.9,350.5,640.0,190.0,872.0,1014.0,479.9,143.45,14.7,549.9,129.9,1297.0,720.7,113.85,26.2,108.25,166.0,1160.0,548.0,1800.0,10.98,425.0,196.2,241.0,142.3,2500.0,20.38,959.0,130.0,1063.0,164.0,3475.0,77.68,10990.8526
2020-12-07,6.2,1039.0,267.2,3920.0,3364.0,37.49,1299.0,81.25,412.0,70.75,1978.0,96.45,245.0,623.0,28.0,443.1,523.9,252.0,1555.0,1490.0,48.5,210.0,683.1,4700.0,32.18,31.95,440.95,25.4,1123.0,41.49,5800.0,29.0,119.4,184.0,3200.0,1550.0,157.15,365.0,640.0,186.3,873.0,1070.0,479.9,143.65,14.3,574.5,130.0,1297.0,715.0,109.95,25.35,105.9,166.0,1180.0,530.0,1880.0,10.85,434.0,200.0,273.0,142.0,2300.0,21.07,936.0,127.45,1058.0,164.0,3690.0,74.61,11011.1506
2020-12-14,6.88,1050.0,282.0,4100.0,3499.0,39.82,1300.0,80.0,425.05,69.5,1978.0,96.45,249.5,642.8,29.11,465.0,523.0,260.0,1600.0,1514.0,48.0,216.95,702.0,4700.0,38.61,31.9,440.05,26.3,1123.0,42.3,6323.0,27.95,121.9,187.0,3211.0,1632.0,163.4,379.0,634.0,186.3,873.0,1075.0,479.9,147.0,14.72,577.0,132.55,1297.0,705.0,109.95,27.71,118.8,160.1,1210.0,527.1,1877.0,11.14,453.0,205.0,301.5,139.4,2447.0,21.0,916.0,127.45,1150.0,164.0,3977.0,73.12,11341.3181
2020-12-21,6.44,1100.0,277.0,3921.0,3639.0,35.82,1325.0,80.4,419.55,68.5,1985.0,96.45,245.0,619.3,29.68,469.0,513.0,260.0,1589.0,1480.0,47.0,212.2,685.2,4700.0,34.13,31.0,442.0,26.9,1120.0,41.61,6350.0,27.94,121.3,181.45,3170.0,1585.0,164.35,356.0,678.0,187.0,873.0,1170.0,470.35,143.95,14.0,572.2,135.0,1242.0,705.0,109.95,25.65,111.1,160.0,1240.0,512.0,1943.0,10.6,443.6,203.55,278.9,132.5,2360.0,20.9,911.0,127.45,1170.0,161.0,3900.0,73.12,11164.5987
